Machine,Family,WorkloadTypes,CPU,vCPUs,Nodes,MemoryGB,BenchmarkScore,SourceUrl
Standard_D48ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,192.0,775291.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,256.0,1025017.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,8.0,35640.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,16.0,65767.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,32.0,135756.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,64.0,271216.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,128.0,540052.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,1,192.0,744246.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,192.0,769702.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64d_v4,DDv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,256.0,1021118.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,8.0,35794.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,16.0,65910.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,32.0,135542.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,64.0,271053.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,128.0,539271.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,1,192.0,743539.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,192.0,772877.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64s_v4,Dsv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,256.0,1024799.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,8.0,35651.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,16.0,65896.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,32.0,135803.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,64.0,271203.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,128.0,539406.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,1,192.0,745137.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,192.0,771269.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64_v4,Dv4,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,256.0,1020266.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,8.0,26323.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,8.0,27724.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,8.0,26916.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,8.0,31342.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,1,16.0,50716.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,16.0,52445.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,16.0,50029.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,16.0,57991.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,8,1,32.0,99350.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,32.0,101053.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,32.0,102485.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,32.0,120003.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,16,1,64.0,199434.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,16,1,64.0,196242.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,16,1,64.0,200086.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,64.0,239837.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,32,2,128.0,389200.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,32,1,128.0,390983.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,32,1,128.0,397239.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,128.0,478885.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48s_v3,DSv3 - General Compute + Premium Storage,Undefined,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,48,2,192.0,571460.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
